LL_LAT,LL_LON,UL_LAT,UL_LON,UR_LAT,UR_LON,LR_LAT,LR_LON,MISSION,ROLL,FRAME,YYYYMMDD,NADIR_LAT,NADIR_LON,SQ_KM_AREA,ORIENTATION,URL
39.398224,-123.025555,38.878323,-123.386602,38.550184,-122.491766,39.070084,-122.130719,ISS063,E,34328,20200613,40.7,-121.1,5623,-30.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-34328.JPG
39.398785,-77.439251,38.300029,-78.100841,37.953983,-77.202940,39.052739,-76.541350,ISS062,E,118157,20200330,38.7,-78.8,11758,64.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-118157.JPG
39.399241,141.989124,39.439332,141.236255,38.568520,141.040555,38.528430,141.793424,ISS066,E,29265,20211031,38.9,138.6,6390,260.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-29265.JPG
39.400085,66.433268,39.781912,67.029249,40.422800,66.254062,40.040973,65.658081,ISS067,E,1271,20220401,39.4,64.0,6443,130.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-1271.JPG
39.401892,116.906405,38.825040,116.862637,38.663672,118.049965,39.240523,118.093733,ISS067,E,311231,20220901,36.8,121.2,6660,-3.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-311231.JPG
39.402752,-9.612052,37.938721,-10.680048,37.308682,-9.468736,38.772712,-8.400740,ISS064,E,15701,20201225,41.9,-16.4,23770,60.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-15701.JPG
39.408606,-76.816284,38.172374,-78.690058,37.756821,-76.400211,38.993053,-74.526438,ISS064,E,9028,20201202,35.2,-83.8,34963,129.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-9028.JPG
39.415206,-77.195849,38.840279,-76.646673,39.102190,-75.885208,39.677116,-76.434384,ISS043,E,115508,20150412,35.7,-72.6,5580,47.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS043/ISS043-E-115508.JPG
39.416418,-75.389556,38.671613,-74.862851,39.359562,-73.629655,40.104367,-74.156360,ISS062,E,45064,20200221,42.0,-76.1,12266,32.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-45064.JPG
39.420575,30.195462,37.427403,28.267339,35.677089,31.636832,37.670261,33.564954,ISS066,E,193003,20220211,36.0,28.2,99123,-42.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-193003.JPG
39.425442,-95.203249,38.874007,-95.215973,38.828252,-93.885141,39.379687,-93.872417,ISS066,E,154400,20220227,35.9,-87.0,7060,-.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-154400.JPG
39.425929,25.714757,38.829564,25.846467,38.937098,26.995492,39.533463,26.863782,ISS067,E,2250,20220403,38.1,26.9,6718,9.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-2250.JPG
39.429728,-85.417684,40.134918,-85.391920,40.086705,-86.494975,39.381514,-86.520738,ISS066,E,14392,20211027,42.3,-85.4,7398,177.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-14392.JPG
39.431131,-92.462453,37.457679,-91.824900,37.556536,-88.314699,39.529987,-88.952252,ISS060,E,21238,20190801,35.4,-90.3,67794,14.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-21238.JPG
39.431220,139.367419,39.344984,141.361350,40.193562,142.208891,40.279799,140.214960,ISS065,E,475417,20211013,39.5,150.8,16801,74.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-475417.JPG
39.431530,-77.388808,38.283002,-78.537521,38.299144,-76.081500,39.447672,-74.932787,ISS064,E,9031,20201202,35.6,-83.2,27037,145.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-9031.JPG
39.435273,72.958029,38.778548,72.629760,38.561656,73.688985,39.218380,74.017254,ISS066,E,91488,20211130,36.6,71.7,7384,-25.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-91488.JPG
39.435366,-83.284786,39.612610,-82.441567,40.557949,-82.704091,40.380706,-83.547310,ISS062,E,117535,20200329,38.0,-85.7,8009,102.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-117535.JPG
39.442032,-76.484737,39.410536,-77.256970,38.397232,-77.458421,38.428728,-76.686188,ISS062,E,75522,20200302,36.4,-78.8,7483,259.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-75522.JPG
39.442229,-77.321484,37.817535,-77.720435,37.833452,-77.182184,39.458146,-76.783232,ISS062,E,75518,20200302,36.5,-78.9,8402,244.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-75518.JPG
39.443102,-85.667737,40.140843,-85.596926,40.189095,-86.693768,39.491355,-86.764579,ISS066,E,14391,20211027,42.4,-85.7,7316,174.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-14391.JPG
39.443444,-79.072112,39.820471,-78.251230,40.475847,-78.958162,40.098819,-79.779044,ISS062,E,124105,20200403,40.1,-76.8,7641,120.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-124105.JPG
39.444311,-105.291920,39.724003,-104.486417,40.504966,-104.966452,40.225275,-105.771954,ISS067,E,249725,20220808,40.0,-106.2,7248,112.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-249725.JPG
39.445807,-78.747044,38.290685,-79.769455,37.790979,-78.789498,38.946101,-77.767086,ISS062,E,118148,20200330,38.3,-79.4,15906,55.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-118148.JPG
39.450973,-9.312646,39.030596,-10.045244,38.018670,-8.869315,38.439048,-8.136717,ISS066,E,192455,20220205,40.3,-11.8,11944,-43.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-192455.JPG
39.455223,55.285002,39.987195,55.152043,39.743981,53.972666,39.212009,54.105624,ISS056,E,5359,20180607,39.6,55.3,6299,189.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS056/ISS056-E-5359.JPG
39.456069,-77.268291,37.817813,-77.661601,37.839187,-77.118617,39.477443,-76.725307,ISS062,E,75519,20200302,36.5,-78.9,8527,243.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-75519.JPG
39.459366,-77.322052,38.361360,-77.607955,38.369856,-76.752275,39.467863,-76.466373,ISS062,E,75516,20200302,36.6,-79.0,9035,257.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-75516.JPG
39.462850,-111.179509,39.721209,-110.620308,40.335853,-111.429570,40.077494,-111.988771,ISS056,E,130353,20180808,40.8,-114.9,5255,134.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS056/ISS056-E-130353.JPG
39.463357,-109.932191,38.906492,-110.766600,38.236653,-109.878932,38.793519,-109.044522,ISS065,E,231901,20210807,39.9,-107.7,10164,-54.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-231901.JPG
39.472432,-85.104189,38.505573,-84.906292,38.668535,-84.066311,39.635394,-84.264208,ISS062,E,117520,20200329,36.8,-87.4,8123,99.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-117520.JPG
39.474966,15.466412,38.353842,17.014796,39.041526,17.938722,40.162650,16.390339,ISS042,E,286981,20150219,37.9,17.1,20155,137.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS042/ISS042-E-286981.JPG
39.475061,66.617618,39.976524,66.957682,40.346395,65.933799,39.844932,65.593736,ISS067,E,1274,20220401,39.5,64.2,6075,153.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-1274.JPG
39.475606,-123.436473,38.713217,-122.317847,38.926315,-121.921781,39.688705,-123.040407,ISS062,E,139837,20200408,38.6,-120.9,5188,152.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-139837.JPG
39.477074,-123.317360,38.138274,-123.072667,38.123964,-122.458285,39.462764,-122.702978,ISS064,E,563,20201024,39.2,-125.1,7909,-75.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-563.JPG
39.478293,-108.112364,39.942130,-108.411996,39.492496,-109.285892,39.028659,-108.986261,ISS065,E,88743,20210604,41.4,-107.3,5165,207.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-88743.JPG
39.479886,-77.275251,38.415308,-77.505636,38.448305,-76.712389,39.512882,-76.482005,ISS062,E,75521,20200302,36.5,-78.8,8063,259.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-75521.JPG
39.480119,-123.309721,38.137862,-123.058050,38.123836,-122.441093,39.466092,-122.692764,ISS064,E,562,20201024,39.2,-125.1,7963,-75.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-562.JPG
39.482010,-120.356957,41.419487,-119.690195,41.897695,-123.450963,39.960218,-124.117725,ISS068,E,53625,20230212,39.2,-123.4,71456,164.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-53625.JPG
39.482857,117.483137,38.607670,117.036941,38.373557,117.796841,39.248744,118.243036,ISS056,E,102338,20180802,32.3,113.9,7418,-40.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS056/ISS056-E-102338.JPG
39.483421,139.345988,39.321672,141.323024,40.109237,142.181912,40.270986,140.204876,ISS065,E,475418,20211013,39.5,150.8,16147,73.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-475418.JPG
39.483623,-112.471642,37.680927,-111.138681,38.393564,-109.691785,40.196260,-111.024746,ISS065,E,216193,20210803,37.5,-111.2,34294,121.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-216193.JPG
39.484754,117.004419,38.919915,116.761425,38.499123,117.988405,39.063962,118.231400,ISS067,E,311233,20220901,36.8,121.3,7659,-16.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-311233.JPG
39.485858,-75.918090,38.611551,-76.370647,38.431257,-75.471725,39.305564,-75.019168,ISS062,E,118144,20200330,37.7,-80.3,8359,71.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-118144.JPG
39.488299,116.852856,38.624471,116.894993,38.444936,118.191684,39.308764,118.149546,ISS064,E,28338,20210201,36.4,119.3,10719,2.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-28338.JPG
39.488724,-105.060010,39.879723,-105.026074,40.049096,-106.407655,39.658097,-106.441591,ISS047,E,92717,20160502,38.6,-99.8,5200,177.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS047/ISS047-E-92717.JPG
39.491121,-104.521435,39.264617,-105.511117,38.150744,-105.625388,38.377249,-104.635706,ISS065,E,94425,20210609,40.9,-102.4,10393,265.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-94425.JPG
39.491750,66.621443,39.994600,66.961852,40.365794,65.904698,39.862943,65.564289,ISS067,E,1273,20220401,39.4,64.1,6252,154.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-1273.JPG
39.497143,-77.241218,37.902947,-77.607375,37.923680,-77.074142,39.517876,-76.707985,ISS062,E,75520,20200302,36.5,-78.9,8146,245.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-75520.JPG
39.497582,-9.508988,38.666747,-10.054137,37.972777,-8.649197,38.803612,-8.104048,ISS064,E,15703,20201225,41.7,-16.0,14939,75.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-15703.JPG
39.502514,-119.542153,39.486741,-120.353514,38.692844,-120.615092,38.708616,-119.803732,ISS042,E,294195,20150226,41.0,-115.5,6155,258.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS042/ISS042-E-294195.JPG
39.504782,74.686975,39.066077,74.232576,38.503443,75.259413,38.942147,75.713811,ISS067,E,301465,20220830,37.5,78.3,6799,-33.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-301465.JPG
39.505439,73.343098,38.459389,72.486688,38.282023,72.975458,39.328073,73.831868,ISS040,E,123890,20140906,38.2,71.5,6396,40.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS040/ISS040-E-123890.JPG
39.506580,-77.587281,38.464469,-78.254899,38.104841,-77.396479,39.146952,-76.728861,ISS062,E,118154,20200330,38.5,-79.0,10956,62.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-118154.JPG
39.507600,-75.788807,38.593968,-75.780684,38.668152,-74.078439,39.581784,-74.086562,ISS062,E,147459,20200411,38.8,-77.3,14964,.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-147459.JPG
39.517204,-78.604347,39.910443,-77.847306,40.550837,-78.566115,40.157598,-79.323156,ISS062,E,124104,20200403,40.1,-76.8,7281,122.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-124104.JPG
39.517285,-110.801598,39.243262,-111.707178,38.736824,-111.139648,39.010846,-110.234068,ISS068,E,15287,20221004,40.7,-103.3,5903,-67.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-15287.JPG
39.517897,-77.202989,38.861336,-77.196323,38.887363,-75.960471,39.543925,-75.967137,ISS062,E,147448,20200411,39.4,-78.3,7793,.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-147448.JPG
39.525654,-105.532555,39.159637,-104.000245,40.421144,-104.101587,40.787161,-105.633897,ISS067,E,177048,20220702,36.9,-99.1,18004,92.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-177048.JPG
39.526061,-93.955096,39.472810,-94.948683,38.671237,-95.180969,38.724488,-94.187381,ISS059,E,43388,20190504,38.0,-100.0,7540,261.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS059/ISS059-E-43388.JPG
39.529280,-119.969499,39.336349,-120.655177,38.622990,-120.252164,38.815921,-119.566486,ISS056,E,13466,20180612,38.0,-124.0,5453,-68.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS056/ISS056-E-13466.JPG
39.530336,-77.120073,39.027170,-77.727587,38.242531,-76.931488,38.745697,-76.323974,ISS065,E,231936,20210808,40.2,-77.7,8461,-48.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-231936.JPG
39.530967,-74.003271,39.951452,-73.500680,40.466666,-74.240734,40.046181,-74.743325,ISS063,E,26973,20200613,41.5,-72.5,5412,134.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-26973.JPG
39.533394,-108.229236,38.014753,-108.564204,37.630745,-107.717596,39.149386,-107.382628,ISS065,E,299555,20210820,42.6,-108.7,13700,254.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-299555.JPG
39.533824,139.776203,39.201753,141.266405,39.830243,142.321785,40.162315,140.831583,ISS065,E,475390,20211013,38.5,149.3,12274,64.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-475390.JPG
39.539101,-77.202711,39.048817,-77.509690,38.757882,-76.399292,39.248166,-76.092313,ISS062,E,143221,20200411,39.1,-79.2,6090,-22.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-143221.JPG
39.539184,20.660322,36.872393,20.254093,36.625813,23.767013,39.292603,24.173241,ISS067,E,26771,20220424,37.0,19.6,92346,264.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-26771.JPG
39.539995,-82.458955,39.927171,-82.071056,40.292845,-83.252143,39.905669,-83.640042,ISS062,E,124068,20200403,38.2,-79.7,5694,153.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-124068.JPG
39.541504,-121.920180,36.738365,-120.530558,37.713293,-117.821016,40.516432,-119.210638,ISS064,E,37212,20210223,37.5,-121.5,86630,109.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-37212.JPG
39.542100,-73.843135,39.681293,-75.286296,38.785186,-75.697912,38.645993,-74.254751,ISS059,E,90968,20190604,38.5,-82.7,12975,259.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS059/ISS059-E-90968.JPG
39.542346,-76.435347,39.525841,-77.303769,38.389146,-77.609330,38.405651,-76.740908,ISS062,E,75517,20200302,36.6,-79.0,9462,256.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-75517.JPG
39.546439,117.528467,38.662678,117.059862,38.416348,117.815443,39.300109,118.284048,ISS056,E,102337,20180802,32.2,113.8,7544,-42.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS056/ISS056-E-102337.JPG
39.547683,53.030373,39.013403,53.408683,39.505058,54.295203,40.039337,53.916892,ISS067,E,213352,20220730,42.0,54.5,6305,33.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-213352.JPG
39.547995,-74.897830,39.386456,-73.913211,40.483928,-73.351461,40.645467,-74.336079,ISS062,E,79072,20200303,39.8,-78.0,11116,69.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-79072.JPG
39.552328,-76.062529,39.003917,-75.824540,39.327607,-74.889297,39.876018,-75.127286,ISS063,E,59456,20200725,38.4,-80.4,5645,20.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-59456.JPG
39.553355,-76.081050,37.409083,-76.901040,37.094584,-74.947008,39.238856,-74.127017,ISS062,E,139346,20200408,39.0,-73.1,43238,73.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-139346.JPG
39.554088,-73.983627,39.970979,-73.480046,40.488124,-74.207398,40.071233,-74.710979,ISS063,E,26972,20200613,41.5,-72.5,5348,133.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-26972.JPG
39.559422,-77.547062,38.563255,-78.181258,38.227674,-77.344608,39.223841,-76.710411,ISS062,E,118152,20200330,38.5,-79.1,10090,63.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-118152.JPG
39.562364,-77.538505,38.566526,-78.171956,38.229235,-77.338345,39.225073,-76.704894,ISS062,E,118153,20200330,38.5,-79.1,10066,62.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-118153.JPG
39.563376,116.326770,39.701174,117.393674,40.609938,116.843444,40.472140,115.776540,ISS066,E,129014,20220127,40.4,122.7,9910,109.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-129014.JPG
39.563382,-104.657258,39.256453,-105.295565,38.513892,-105.001076,38.820821,-104.362769,ISS060,E,35355,20190813,33.8,-110.7,5432,-73.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS060/ISS060-E-35355.JPG
39.568352,80.352719,41.610095,81.529548,41.970063,77.803402,39.928321,76.626574,ISS069,E,91169,20230923,41.7,78.9,75370,154.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS069/ISS069-E-91169.JPG
39.568413,-121.236307,38.474828,-120.501490,38.556059,-118.902491,39.649645,-119.637308,ISS048,E,73440,20160903,42.2,-123.8,17399,214.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS048/ISS048-E-73440.JPG
39.568885,116.330186,39.707004,117.356010,40.610213,116.854128,40.472094,115.828304,ISS066,E,129012,20220127,40.4,122.7,9440,108.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-129012.JPG
39.568888,117.119433,38.594748,116.893165,38.392345,117.953139,39.366485,118.179408,ISS056,E,102345,20180802,33.7,115.5,10387,-18.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS056/ISS056-E-102345.JPG
39.570092,-119.902303,39.673467,-119.161665,40.474524,-119.234458,40.371150,-119.975095,ISS065,E,471012,20211012,41.6,-116.7,5701,93.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-471012.JPG
39.570281,142.108894,39.607505,141.362194,38.742940,141.178333,38.705716,141.925033,ISS066,E,29261,20211031,39.0,138.5,6269,261.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-29261.JPG
39.572406,116.345068,39.676093,117.388271,40.608355,116.846740,40.504668,115.803537,ISS066,E,129013,20220127,40.4,122.7,9752,109.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-129013.JPG
39.576415,-119.376889,39.574694,-120.669436,38.536544,-120.744287,38.538265,-119.451740,ISS064,E,566,20201024,38.2,-123.6,12910,267.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-566.JPG
39.578740,-119.900174,39.682225,-119.159654,40.483634,-119.233651,40.380148,-119.974171,ISS065,E,471013,20211012,41.6,-116.7,5703,94.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-471013.JPG
39.583081,70.233194,40.299479,69.905769,39.935547,68.500642,39.219149,68.828067,ISS064,E,14635,20201219,40.0,69.5,10724,199.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-14635.JPG
39.584019,-109.101159,40.009729,-108.080153,41.079058,-109.048570,40.653348,-110.069576,ISS067,E,120074,20220604,41.0,-105.2,14207,122.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-120074.JPG
39.585961,-104.925446,39.981506,-104.917318,40.178912,-106.291074,39.783367,-106.299202,ISS047,E,92716,20160502,38.7,-99.8,5182,179.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS047/ISS047-E-92716.JPG
39.586049,-111.545777,40.523294,-111.176241,41.440453,-112.219997,40.503207,-112.589533,ISS043,E,156552,20150429,35.3,-111.5,12408,151.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS043/ISS043-E-156552.JPG
39.586095,38.264190,37.304431,37.524139,36.827222,39.916612,39.108887,40.656663,ISS064,E,14477,20201217,38.9,35.8,56589,257.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-14477.JPG
39.587496,117.094428,38.643939,116.875805,38.451447,117.919213,39.395004,118.137836,ISS056,E,102346,20180802,33.7,115.6,9883,-17.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS056/ISS056-E-102346.JPG
39.592740,18.674615,40.511252,19.066816,40.665406,17.713622,39.746895,17.321422,ISS067,E,295771,20220826,42.5,22.0,12349,155.9,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-295771.JPG
39.592792,-121.097300,38.570101,-120.515393,38.619678,-119.005317,39.642369,-119.587224,ISS048,E,73442,20160903,42.1,-123.6,15127,210.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS048/ISS048-E-73442.JPG
39.594809,-85.004313,38.603320,-84.798752,38.755697,-83.951227,39.747187,-84.156788,ISS062,E,117526,20200329,37.1,-87.0,8373,99.5,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-117526.JPG
39.595253,-119.872811,39.699297,-119.128298,40.503885,-119.197164,40.399840,-119.941677,ISS065,E,471015,20211012,41.6,-116.7,5750,93.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-471015.JPG
39.595423,-119.443498,39.662420,-121.016251,38.592272,-120.920201,38.525275,-119.347448,ISS055,E,23518,20180413,38.9,-126.9,16125,-87.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS055/ISS055-E-23518.JPG
39.597611,-119.882382,39.699773,-119.137474,40.503517,-119.207241,40.401355,-119.952149,ISS065,E,471014,20211012,41.6,-116.7,5746,93.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-471014.JPG
39.598141,-77.038999,39.108708,-77.327934,38.850809,-76.246229,39.340241,-75.957295,ISS062,E,143220,20200411,39.0,-79.2,5797,-22.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-143220.JPG
39.601606,-122.191747,38.241183,-123.242097,36.032466,-122.074614,37.392888,-121.024264,ISS068,E,17587,20221019,32.3,-122.4,38252,-53.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS068/ISS068-E-17587.JPG
39.605002,-74.039568,40.017836,-73.534093,40.533072,-74.263980,40.120239,-74.769455,ISS063,E,26971,20200613,41.5,-72.5,5327,133.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS063/ISS063-E-26971.JPG
39.611722,-75.884510,39.683022,-76.910779,38.932965,-77.181122,38.861665,-76.154854,ISS059,E,90966,20190604,38.2,-83.1,7569,259.8,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS059/ISS059-E-90966.JPG
39.620146,-10.939216,37.251512,-9.192574,37.787863,-7.291273,40.156497,-9.037914,ISS067,E,2474,20220403,32.0,-4.7,52605,54.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS067/ISS067-E-2474.JPG
39.625225,-120.904745,38.501000,-120.769885,38.472425,-119.342701,39.596649,-119.477561,ISS064,E,565,20201024,38.6,-124.2,15403,-86.6,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS064/ISS064-E-565.JPG
39.625901,-119.691534,39.417595,-120.577024,38.618417,-120.404364,38.826724,-119.518874,ISS042,E,294196,20150226,41.1,-115.2,7149,-82.3,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS042/ISS042-E-294196.JPG
39.627367,117.182787,38.690651,116.748379,38.518208,118.061612,39.454925,118.496020,ISS066,E,128980,20220127,36.6,116.8,12554,-27.2,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS066/ISS066-E-128980.JPG
39.629953,-77.214514,38.888408,-77.152175,38.966702,-75.786056,39.708246,-75.848395,ISS062,E,147452,20200411,39.2,-78.0,9761,3.4,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-147452.JPG
39.629981,-77.012973,39.128613,-77.288489,38.881381,-76.175586,39.382748,-75.900069,ISS062,E,143218,20200411,39.0,-79.3,6007,-20.0,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS062/ISS062-E-143218.JPG
39.632127,-75.643247,39.451847,-74.916830,40.305510,-74.632119,40.485789,-75.358536,ISS065,E,212888,20210731,40.4,-77.0,6376,75.1,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS065/ISS065-E-212888.JPG
39.637460,-94.885392,38.389304,-95.274406,38.221908,-94.708325,39.470063,-94.319311,ISS040,E,138932,20140906,39.6,-95.7,7438,245.7,https://eol.jsc.nasa.gov/DatabaseImages/ESC/large/ISS040/ISS040-E-138932.JPG
